id	peer	_date	_time	state
17993	rmcfarland	2023-01-17	14:24:00	1
17994	rmcfarland	2023-01-17	14:44:00	2
17995	rmcfarland	2023-01-26	15:16:00	1
17996	rmcfarland	2023-01-26	15:39:00	2
17997	rmcfarland	2023-02-17	08:55:00	1
17998	rmcfarland	2023-02-17	09:45:00	2
17999	rmcfarland	2023-02-17	09:50:00	1
18000	rmcfarland	2023-02-17	10:42:00	2
18001	rmcfarland	2023-02-17	11:11:00	1
18002	rmcfarland	2023-02-17	11:57:00	2
18003	rmcfarland	2023-03-06	17:59:00	1
18004	rmcfarland	2023-03-06	18:40:00	2
18005	rmcfarland	2023-03-06	19:01:00	1
18006	rmcfarland	2023-03-06	19:47:00	2
18007	rmcfarland	2023-03-06	19:55:00	1
18008	rmcfarland	2023-03-06	20:34:00	2
18009	rmcfarland	2023-03-07	15:56:00	1
18010	rmcfarland	2023-03-07	16:27:00	2
18011	rmcfarland	2023-03-07	16:38:00	1
18012	rmcfarland	2023-03-07	17:08:00	2
18013	rmcfarland	2023-03-07	17:21:00	1
18014	rmcfarland	2023-03-07	18:17:00	2
18015	rmcfarland	2023-03-11	15:22:00	1
18016	rmcfarland	2023-03-11	16:17:00	2
18017	rmcfarland	2023-03-12	02:59:00	1
18018	rmcfarland	2023-03-12	03:45:00	2
18019	rmcfarland	2023-03-12	04:09:00	1
18020	rmcfarland	2023-03-12	04:35:00	2
18021	rmcfarland	2023-03-13	05:07:00	1
18022	rmcfarland	2023-03-13	05:55:00	2
18023	rmcfarland	2023-03-13	06:20:00	1
18024	rmcfarland	2023-03-13	06:53:00	2
18025	rmcfarland	2023-03-13	07:16:00	1
18026	rmcfarland	2023-03-13	07:56:00	2
18027	rmcfarland	2023-03-17	00:10:00	1
18028	rmcfarland	2023-03-17	00:40:00	2
18029	rmcfarland	2023-03-17	00:45:00	1
18030	rmcfarland	2023-03-17	01:28:00	2
18031	rmcfarland	2023-03-25	10:27:00	1
18032	rmcfarland	2023-03-25	11:03:00	2
18033	rmcfarland	2023-03-25	11:24:00	1
18034	rmcfarland	2023-03-25	12:08:00	2
18035	rmcfarland	2023-03-25	12:24:00	1
18036	rmcfarland	2023-03-25	13:17:00	2
18037	rmcfarland	2023-04-01	06:52:00	1
18038	rmcfarland	2023-04-01	07:46:00	2
18039	rmcfarland	2023-04-01	08:07:00	1
18040	rmcfarland	2023-04-01	08:30:00	2
18041	rmcfarland	2023-04-03	08:01:00	1
18042	rmcfarland	2023-04-03	08:51:00	2
18043	rmcfarland	2023-04-03	09:02:00	1
18044	rmcfarland	2023-04-03	09:41:00	2
18045	rmcfarland	2023-04-04	20:09:00	1
18046	rmcfarland	2023-04-04	21:07:00	2
18047	rmcfarland	2023-04-09	14:49:00	1
18048	rmcfarland	2023-04-09	15:25:00	2
18049	rmcfarland	2023-04-09	15:32:00	1
18050	rmcfarland	2023-04-09	15:54:00	2
18051	rmcfarland	2023-04-13	11:50:00	1
18052	rmcfarland	2023-04-13	12:10:00	2
18053	rmcfarland	2023-04-23	09:38:00	1
18054	rmcfarland	2023-04-23	10:30:00	2
18055	rmcfarland	2023-04-24	04:03:00	1
18056	rmcfarland	2023-04-24	04:34:00	2
18057	rmcfarland	2023-04-25	00:19:00	1
18058	rmcfarland	2023-04-25	01:00:00	2
18059	rmcfarland	2023-04-25	01:22:00	1
18060	rmcfarland	2023-04-25	02:06:00	2
18061	rmcfarland	2023-04-29	06:36:00	1
18062	rmcfarland	2023-04-29	07:13:00	2
18063	rmcfarland	2023-04-29	07:34:00	1
18064	rmcfarland	2023-04-29	08:30:00	2
18065	rmcfarland	2023-04-29	08:49:00	1
18066	rmcfarland	2023-04-29	09:23:00	2
18067	rmcfarland	2023-04-30	08:00:00	1
18068	rmcfarland	2023-04-30	08:30:00	2
18069	rmcfarland	2023-04-30	08:54:00	1
18070	rmcfarland	2023-04-30	09:52:00	2
18071	rmcfarland	2023-05-05	14:54:00	1
18072	rmcfarland	2023-05-05	15:35:00	2
18073	rmcfarland	2023-05-10	13:39:00	1
18074	rmcfarland	2023-05-10	14:13:00	2
18075	rmcfarland	2023-05-13	12:20:00	1
18076	rmcfarland	2023-05-13	12:48:00	2
18077	rmcfarland	2023-05-20	15:59:00	1
18078	rmcfarland	2023-05-20	16:20:00	2
18079	rmcfarland	2023-05-20	16:33:00	1
18080	rmcfarland	2023-05-20	17:29:00	2
18081	rmcfarland	2023-05-20	17:38:00	1
18082	rmcfarland	2023-05-20	17:59:00	2
18083	rmcfarland	2023-05-24	09:46:00	1
18084	rmcfarland	2023-05-24	10:16:00	2
18085	rmcfarland	2023-05-30	13:34:00	1
18086	rmcfarland	2023-05-30	14:20:00	2
18087	rmcfarland	2023-05-31	03:39:00	1
18088	rmcfarland	2023-05-31	04:26:00	2
18089	rmcfarland	2023-05-31	04:54:00	1
18090	rmcfarland	2023-05-31	05:46:00	2
18091	rmcfarland	2023-05-31	06:12:00	1
18092	rmcfarland	2023-05-31	06:52:00	2
18093	rmcfarland	2023-06-02	11:35:00	1
18094	rmcfarland	2023-06-02	12:33:00	2
18095	rmcfarland	2023-06-02	13:01:00	1
18096	rmcfarland	2023-06-02	13:55:00	2
18097	rmcfarland	2023-06-02	14:00:00	1
18098	rmcfarland	2023-06-02	14:30:00	2
18099	rmcfarland	2023-06-04	18:29:00	1
18100	rmcfarland	2023-06-04	19:25:00	2
18101	rmcfarland	2023-06-05	10:53:00	1
18102	rmcfarland	2023-06-05	11:33:00	2
18103	rmcfarland	2023-06-06	07:59:00	1
18104	rmcfarland	2023-06-06	08:30:00	2
18105	rmcfarland	2023-06-06	08:58:00	1
18106	rmcfarland	2023-06-06	09:54:00	2
18107	rmcfarland	2023-06-20	12:12:00	1
18108	rmcfarland	2023-06-20	12:53:00	2
18109	rmcfarland	2023-07-08	06:25:00	1
18110	rmcfarland	2023-07-08	07:22:00	2
18111	rmcfarland	2023-07-08	07:49:00	1
18112	rmcfarland	2023-07-08	08:37:00	2
18113	rmcfarland	2023-08-07	04:53:00	1
18114	rmcfarland	2023-08-07	05:25:00	2
18115	rmcfarland	2023-08-10	11:28:00	1
18116	rmcfarland	2023-08-10	11:48:00	2
18117	rmcfarland	2023-08-22	18:13:00	1
18118	rmcfarland	2023-08-22	18:54:00	2
18119	rmcfarland	2023-08-22	19:05:00	1
18120	rmcfarland	2023-08-22	19:54:00	2
18121	rmcfarland	2023-08-22	19:55:00	1
18122	rmcfarland	2023-08-22	20:49:00	2
18123	rmcfarland	2023-08-27	07:05:00	1
18124	rmcfarland	2023-08-27	07:33:00	2
18125	rmcfarland	2023-08-30	18:13:00	1
18126	rmcfarland	2023-08-30	18:43:00	2
18127	kshannon	2022-01-03	17:48:00	1
18128	kshannon	2022-01-03	18:38:00	2
18129	kshannon	2022-01-03	19:06:00	1
18130	kshannon	2022-01-03	19:31:00	2
18131	kshannon	2022-01-03	19:53:00	1
18132	kshannon	2022-01-03	20:37:00	2
18133	kshannon	2022-01-04	09:32:00	1
18134	kshannon	2022-01-04	10:29:00	2
18135	kshannon	2022-01-04	10:52:00	1
18136	kshannon	2022-01-04	11:46:00	2
18137	kshannon	2022-01-06	05:49:00	1
18138	kshannon	2022-01-06	06:24:00	2
18139	kshannon	2022-01-06	06:50:00	1
18140	kshannon	2022-01-06	07:42:00	2
18141	kshannon	2022-01-14	10:18:00	1
18142	kshannon	2022-01-14	11:09:00	2
18143	kshannon	2022-01-14	11:26:00	1
18144	kshannon	2022-01-14	12:02:00	2
18145	kshannon	2022-01-17	04:48:00	1
18146	kshannon	2022-01-17	05:30:00	2
18147	kshannon	2022-01-17	05:53:00	1
18148	kshannon	2022-01-17	06:19:00	2
18149	kshannon	2022-01-30	10:05:00	1
18150	kshannon	2022-01-30	10:38:00	2
18151	kshannon	2022-02-05	04:29:00	1
18152	kshannon	2022-02-05	04:58:00	2
18153	kshannon	2022-02-05	05:15:00	1
18154	kshannon	2022-02-05	05:49:00	2
18155	kshannon	2022-02-05	06:10:00	1
18156	kshannon	2022-02-05	06:59:00	2
18157	kshannon	2022-02-08	02:48:00	1
18158	kshannon	2022-02-08	03:44:00	2
18159	kshannon	2022-02-08	03:48:00	1
18160	kshannon	2022-02-08	04:42:00	2
18161	kshannon	2022-02-19	20:18:00	1
18162	kshannon	2022-02-19	20:58:00	2
18163	kshannon	2022-02-25	19:49:00	1
18164	kshannon	2022-02-25	20:23:00	2
18165	kshannon	2022-02-25	20:42:00	1
18166	kshannon	2022-02-25	21:26:00	2
18167	kshannon	2022-03-06	17:13:00	1
18168	kshannon	2022-03-06	18:03:00	2
18169	kshannon	2022-03-06	18:23:00	1
18170	kshannon	2022-03-06	18:44:00	2
18171	kshannon	2022-03-09	06:09:00	1
18172	kshannon	2022-03-09	06:50:00	2
18173	kshannon	2022-03-09	07:16:00	1
18174	kshannon	2022-03-09	08:09:00	2
18175	kshannon	2022-03-14	17:22:00	1
18176	kshannon	2022-03-14	17:45:00	2
18177	kshannon	2022-03-14	18:09:00	1
18178	kshannon	2022-03-14	18:51:00	2
18179	kshannon	2022-03-18	04:29:00	1
18180	kshannon	2022-03-18	05:14:00	2
18181	kshannon	2022-03-18	05:41:00	1
18182	kshannon	2022-03-18	06:06:00	2
18183	kshannon	2022-03-18	06:25:00	1
18184	kshannon	2022-03-18	07:13:00	2
18185	kshannon	2022-03-19	14:28:00	1
18186	kshannon	2022-03-19	15:23:00	2
18187	kshannon	2022-03-19	15:46:00	1
18188	kshannon	2022-03-19	16:24:00	2
18189	kshannon	2022-03-20	04:37:00	1
18190	kshannon	2022-03-20	05:33:00	2
18191	kshannon	2022-03-27	13:37:00	1
18192	kshannon	2022-03-27	14:08:00	2
18193	kshannon	2022-03-27	14:27:00	1
18194	kshannon	2022-03-27	14:51:00	2
18195	kshannon	2022-03-29	06:02:00	1
18196	kshannon	2022-03-29	06:29:00	2
18197	kshannon	2022-03-31	02:30:00	1
18198	kshannon	2022-03-31	02:52:00	2
18199	kshannon	2022-04-10	05:26:00	1
18200	kshannon	2022-04-10	06:02:00	2
18201	kshannon	2022-04-24	08:30:00	1
18202	kshannon	2022-04-24	08:52:00	2
18203	kshannon	2022-04-24	09:08:00	1
18204	kshannon	2022-04-24	09:58:00	2
18205	kshannon	2022-04-24	10:26:00	1
18206	kshannon	2022-04-24	11:16:00	2
18207	kshannon	2022-04-28	19:48:00	1
18208	kshannon	2022-04-28	20:36:00	2
18209	kshannon	2022-04-28	20:43:00	1
18210	kshannon	2022-04-28	21:15:00	2
18211	kshannon	2022-05-07	01:12:00	1
18212	kshannon	2022-05-07	01:37:00	2
18213	kshannon	2022-05-07	01:38:00	1
18214	kshannon	2022-05-07	02:30:00	2
18215	kshannon	2022-05-07	02:33:00	1
18216	kshannon	2022-05-07	03:04:00	2
18217	kshannon	2022-05-12	05:48:00	1
18218	kshannon	2022-05-12	06:41:00	2
18219	kshannon	2022-05-12	06:46:00	1
18220	kshannon	2022-05-12	07:24:00	2
18221	kshannon	2022-05-13	07:53:00	1
18222	kshannon	2022-05-13	08:25:00	2
18223	kshannon	2022-05-13	08:54:00	1
18224	kshannon	2022-05-13	09:21:00	2
18225	kshannon	2022-05-14	13:57:00	1
18226	kshannon	2022-05-14	14:40:00	2
18227	kshannon	2022-05-14	14:51:00	1
18228	kshannon	2022-05-14	15:15:00	2
18229	kshannon	2022-05-15	01:36:00	1
18230	kshannon	2022-05-15	02:27:00	2
18231	kshannon	2022-05-25	05:35:00	1
18232	kshannon	2022-05-25	06:03:00	2
18233	kshannon	2022-05-26	17:45:00	1
18234	kshannon	2022-05-26	18:42:00	2
18235	kshannon	2022-06-01	08:04:00	1
18236	kshannon	2022-06-01	08:34:00	2
18237	kshannon	2022-06-03	16:07:00	1
18238	kshannon	2022-06-03	16:31:00	2
18239	kshannon	2022-06-06	00:54:00	1
18240	kshannon	2022-06-06	01:35:00	2
18241	kshannon	2022-06-10	04:43:00	1
18242	kshannon	2022-06-10	05:39:00	2
18243	kshannon	2022-06-23	07:59:00	1
18244	kshannon	2022-06-23	08:54:00	2
18245	kshannon	2022-06-24	13:22:00	1
18246	kshannon	2022-06-24	14:02:00	2
18247	kshannon	2022-06-24	14:23:00	1
18248	kshannon	2022-06-24	14:57:00	2
18249	kshannon	2022-07-08	20:06:00	1
18250	kshannon	2022-07-08	20:27:00	2
18251	kshannon	2022-07-08	20:43:00	1
18252	kshannon	2022-07-08	21:12:00	2
18253	kshannon	2022-07-10	08:34:00	1
18254	kshannon	2022-07-10	09:32:00	2
18255	kshannon	2022-07-10	09:53:00	1
18256	kshannon	2022-07-10	10:14:00	2
18257	kshannon	2022-07-10	10:28:00	1
18258	kshannon	2022-07-10	10:51:00	2
18259	kshannon	2022-07-21	18:47:00	1
18260	kshannon	2022-07-21	19:22:00	2
18261	kshannon	2022-07-21	19:45:00	1
18262	kshannon	2022-07-21	20:08:00	2
18263	kshannon	2022-07-21	20:10:00	1
18264	kshannon	2022-07-21	21:03:00	2
18265	kshannon	2022-07-27	02:44:00	1
18266	kshannon	2022-07-27	03:28:00	2
18267	kshannon	2022-07-27	03:36:00	1
18268	kshannon	2022-07-27	04:25:00	2
18269	kshannon	2022-08-03	10:34:00	1
18270	kshannon	2022-08-03	11:17:00	2
18271	kshannon	2022-08-03	11:36:00	1
18272	kshannon	2022-08-03	12:05:00	2
18273	kshannon	2022-08-04	14:56:00	1
18274	kshannon	2022-08-04	15:29:00	2
18275	kshannon	2022-08-04	15:54:00	1
18276	kshannon	2022-08-04	16:30:00	2
18277	kshannon	2022-08-08	10:40:00	1
18278	kshannon	2022-08-08	11:29:00	2
18279	kshannon	2022-08-13	07:11:00	1
18280	kshannon	2022-08-13	08:10:00	2
18281	kshannon	2022-08-15	16:41:00	1
18282	kshannon	2022-08-15	17:07:00	2
18283	kshannon	2022-08-15	17:15:00	1
18284	kshannon	2022-08-15	17:59:00	2
18285	kshannon	2022-08-19	03:43:00	1
18286	kshannon	2022-08-19	04:30:00	2
18287	kshannon	2022-08-19	04:52:00	1
18288	kshannon	2022-08-19	05:20:00	2
18289	kshannon	2022-08-19	05:35:00	1
18290	kshannon	2022-08-19	05:56:00	2
18291	kshannon	2022-08-22	10:14:00	1
18292	kshannon	2022-08-22	11:02:00	2
18293	kshannon	2022-08-22	11:14:00	1
18294	kshannon	2022-08-22	11:53:00	2
18295	kshannon	2022-08-22	11:58:00	1
18296	kshannon	2022-08-22	12:50:00	2
18297	kshannon	2022-08-31	04:24:00	1
18298	kshannon	2022-08-31	04:57:00	2
18299	kshannon	2022-08-31	05:22:00	1
18300	kshannon	2022-08-31	06:00:00	2
18301	kshannon	2022-09-07	14:23:00	1
18302	kshannon	2022-09-07	15:22:00	2
18303	kshannon	2022-09-07	15:51:00	1
18304	kshannon	2022-09-07	16:15:00	2
18305	kshannon	2022-09-13	19:50:00	1
18306	kshannon	2022-09-13	20:16:00	2
18307	kshannon	2022-09-13	20:27:00	1
18308	kshannon	2022-09-13	21:21:00	2
18309	kshannon	2022-09-13	21:46:00	1
18310	kshannon	2022-09-13	22:17:00	2
18311	kshannon	2022-09-19	06:40:00	1
18312	kshannon	2022-09-19	07:07:00	2
18313	kshannon	2022-09-20	07:57:00	1
18314	kshannon	2022-09-20	08:39:00	2
18315	kshannon	2022-09-20	08:45:00	1
18316	kshannon	2022-09-20	09:11:00	2
18317	kshannon	2022-09-27	12:59:00	1
18318	kshannon	2022-09-27	13:54:00	2
18319	kshannon	2022-09-27	14:21:00	1
18320	kshannon	2022-09-27	14:59:00	2
18321	kshannon	2022-10-01	02:01:00	1
18322	kshannon	2022-10-01	02:27:00	2
18323	kshannon	2022-10-01	02:39:00	1
18324	kshannon	2022-10-01	03:09:00	2
18325	kshannon	2022-10-01	03:37:00	1
18326	kshannon	2022-10-01	04:07:00	2
18327	kshannon	2022-10-02	14:05:00	1
18328	kshannon	2022-10-02	14:49:00	2
18329	kshannon	2022-10-02	14:50:00	1
18330	kshannon	2022-10-02	15:13:00	2
18331	kshannon	2022-10-02	15:41:00	1
18332	kshannon	2022-10-02	16:03:00	2
18333	kshannon	2022-10-06	01:07:00	1
18334	kshannon	2022-10-06	01:56:00	2
18335	kshannon	2022-10-06	02:08:00	1
18336	kshannon	2022-10-06	02:28:00	2
18337	kshannon	2022-10-12	17:34:00	1
18338	kshannon	2022-10-12	18:22:00	2
18339	kshannon	2022-10-30	18:01:00	1
18340	kshannon	2022-10-30	18:29:00	2
18341	kshannon	2022-10-30	18:49:00	1
18342	kshannon	2022-10-30	19:35:00	2
18343	kshannon	2022-10-31	10:41:00	1
18344	kshannon	2022-10-31	11:36:00	2
18345	kshannon	2022-10-31	11:57:00	1
18346	kshannon	2022-10-31	12:48:00	2
18347	kshannon	2022-10-31	12:50:00	1
18348	kshannon	2022-10-31	13:17:00	2
18349	kshannon	2022-11-20	01:27:00	1
18350	kshannon	2022-11-20	02:08:00	2
18351	kshannon	2022-11-20	02:37:00	1
18352	kshannon	2022-11-20	03:10:00	2
18353	kshannon	2022-12-03	16:26:00	1
18354	kshannon	2022-12-03	17:02:00	2
18355	kshannon	2022-12-03	17:13:00	1
18356	kshannon	2022-12-03	17:54:00	2
18357	kshannon	2022-12-03	18:16:00	1
18358	kshannon	2022-12-03	18:45:00	2
18359	kshannon	2022-12-04	18:15:00	1
18360	kshannon	2022-12-04	18:40:00	2
18361	kshannon	2022-12-04	18:59:00	1
18362	kshannon	2022-12-04	19:43:00	2
18363	kshannon	2022-12-14	09:03:00	1
18364	kshannon	2022-12-14	09:45:00	2
18365	kshannon	2022-12-14	09:48:00	1
18366	kshannon	2022-12-14	10:38:00	2
18367	kshannon	2022-12-14	10:54:00	1
18368	kshannon	2022-12-14	11:47:00	2
18369	kshannon	2022-12-18	10:19:00	1
18370	kshannon	2022-12-18	11:01:00	2
18371	kshannon	2022-12-18	11:19:00	1
18372	kshannon	2022-12-18	11:43:00	2
18373	kshannon	2022-12-18	11:45:00	1
18374	kshannon	2022-12-18	12:13:00	2
18375	kshannon	2022-12-28	06:21:00	1
18376	kshannon	2022-12-28	06:53:00	2
18377	kshannon	2022-12-28	07:20:00	1
18378	kshannon	2022-12-28	08:15:00	2
18379	kshannon	2022-12-28	08:42:00	1
18380	kshannon	2022-12-28	09:27:00	2
18381	kshannon	2022-12-29	01:51:00	1
18382	kshannon	2022-12-29	02:47:00	2
18383	kshannon	2023-01-04	18:02:00	1
18384	kshannon	2023-01-04	18:34:00	2
18385	kshannon	2023-01-04	18:36:00	1
18386	kshannon	2023-01-04	19:13:00	2
18387	kshannon	2023-01-13	06:04:00	1
18388	kshannon	2023-01-13	06:53:00	2
18389	kshannon	2023-01-13	07:03:00	1
18390	kshannon	2023-01-13	07:34:00	2
18391	kshannon	2023-01-13	07:51:00	1
18392	kshannon	2023-01-13	08:21:00	2
18393	kshannon	2023-01-21	11:54:00	1
18394	kshannon	2023-01-21	12:50:00	2
18395	kshannon	2023-02-08	16:21:00	1
18396	kshannon	2023-02-08	16:56:00	2
18397	kshannon	2023-02-08	17:22:00	1
18398	kshannon	2023-02-08	17:59:00	2
18399	kshannon	2023-02-13	18:40:00	1
18400	kshannon	2023-02-13	19:31:00	2
18401	kshannon	2023-02-13	19:43:00	1
18402	kshannon	2023-02-13	20:20:00	2
18403	kshannon	2023-02-15	03:43:00	1
18404	kshannon	2023-02-15	04:30:00	2
18405	kshannon	2023-02-15	04:43:00	1
18406	kshannon	2023-02-15	05:42:00	2
18407	kshannon	2023-02-18	18:09:00	1
18408	kshannon	2023-02-18	18:47:00	2
18409	kshannon	2023-03-03	14:07:00	1
18410	kshannon	2023-03-03	14:31:00	2
18411	kshannon	2023-03-07	06:20:00	1
18412	kshannon	2023-03-07	07:12:00	2
18413	kshannon	2023-03-09	16:18:00	1
18414	kshannon	2023-03-09	16:52:00	2
18415	kshannon	2023-03-09	17:04:00	1
18416	kshannon	2023-03-09	17:38:00	2
18417	kshannon	2023-03-18	15:18:00	1
18418	kshannon	2023-03-18	15:38:00	2
18419	kshannon	2023-03-18	15:50:00	1
18420	kshannon	2023-03-18	16:47:00	2
18421	kshannon	2023-03-18	17:15:00	1
18422	kshannon	2023-03-18	17:48:00	2
18423	kshannon	2023-04-02	11:25:00	1
18424	kshannon	2023-04-02	12:10:00	2
18425	kshannon	2023-04-02	12:37:00	1
18426	kshannon	2023-04-02	13:20:00	2
18427	kshannon	2023-04-18	12:55:00	1
18428	kshannon	2023-04-18	13:25:00	2
18429	kshannon	2023-04-19	19:42:00	1
18430	kshannon	2023-04-19	20:02:00	2
18431	kshannon	2023-04-19	20:03:00	1
18432	kshannon	2023-04-19	20:33:00	2
18433	kshannon	2023-04-22	18:09:00	1
18434	kshannon	2023-04-22	18:58:00	2
18435	kshannon	2023-05-07	09:38:00	1
18436	kshannon	2023-05-07	10:29:00	2
18437	kshannon	2023-05-07	10:32:00	1
18438	kshannon	2023-05-07	11:30:00	2
18439	kshannon	2023-05-08	18:38:00	1
18440	kshannon	2023-05-08	19:10:00	2
18441	kshannon	2023-05-08	19:21:00	1
18442	kshannon	2023-05-08	20:06:00	2
18443	kshannon	2023-05-08	20:29:00	1
18444	kshannon	2023-05-08	21:24:00	2
18445	kshannon	2023-05-14	18:47:00	1
18446	kshannon	2023-05-14	19:22:00	2
18447	kshannon	2023-05-14	19:46:00	1
18448	kshannon	2023-05-14	20:27:00	2
18449	kshannon	2023-05-18	04:28:00	1
18450	kshannon	2023-05-18	05:01:00	2
18451	kshannon	2023-05-18	05:06:00	1
18452	kshannon	2023-05-18	06:04:00	2
18453	kshannon	2023-05-18	06:11:00	1
18454	kshannon	2023-05-18	06:51:00	2
18455	kshannon	2023-05-21	01:05:00	1
18456	kshannon	2023-05-21	01:49:00	2
18457	kshannon	2023-05-21	02:03:00	1
18458	kshannon	2023-05-21	02:45:00	2
18459	kshannon	2023-05-21	02:56:00	1
18460	kshannon	2023-05-21	03:16:00	2
18461	kshannon	2023-05-29	00:16:00	1
18462	kshannon	2023-05-29	00:51:00	2
18463	kshannon	2023-05-29	01:04:00	1
18464	kshannon	2023-05-29	01:52:00	2
18465	kshannon	2023-05-29	02:12:00	1
18466	kshannon	2023-05-29	02:32:00	2
18467	kshannon	2023-05-30	17:25:00	1
18468	kshannon	2023-05-30	18:22:00	2
18469	kshannon	2023-05-30	18:33:00	1
18470	kshannon	2023-05-30	19:20:00	2
18471	kshannon	2023-05-30	19:37:00	1
18472	kshannon	2023-05-30	20:20:00	2
18473	kshannon	2023-06-12	16:59:00	1
18474	kshannon	2023-06-12	17:25:00	2
18475	kshannon	2023-06-13	16:10:00	1
18476	kshannon	2023-06-13	16:40:00	2
18477	kshannon	2023-06-26	03:21:00	1
18478	kshannon	2023-06-26	03:50:00	2
18479	kshannon	2023-06-26	03:52:00	1
18480	kshannon	2023-06-26	04:28:00	2
18481	kshannon	2023-06-26	04:55:00	1
18482	kshannon	2023-06-26	05:25:00	2
18483	kshannon	2023-07-03	07:13:00	1
18484	kshannon	2023-07-03	07:42:00	2
18485	kshannon	2023-07-03	07:52:00	1
18486	kshannon	2023-07-03	08:18:00	2
18487	kshannon	2023-07-03	08:29:00	1
18488	kshannon	2023-07-03	08:54:00	2
18489	kshannon	2023-07-06	17:07:00	1
18490	kshannon	2023-07-06	17:46:00	2
18491	kshannon	2023-07-06	17:53:00	1
18492	kshannon	2023-07-06	18:46:00	2
18493	kshannon	2023-07-07	14:35:00	1
18494	kshannon	2023-07-07	15:32:00	2
18495	kshannon	2023-07-07	15:38:00	1
18496	kshannon	2023-07-07	16:12:00	2
18497	kshannon	2023-07-07	16:18:00	1
18498	kshannon	2023-07-07	17:12:00	2
18499	kshannon	2023-07-13	16:29:00	1
18500	kshannon	2023-07-13	16:59:00	2
18501	kshannon	2023-07-16	02:52:00	1
18502	kshannon	2023-07-16	03:31:00	2
18503	kshannon	2023-07-16	03:35:00	1
18504	kshannon	2023-07-16	04:24:00	2
18505	kshannon	2023-07-16	04:33:00	1
18506	kshannon	2023-07-16	05:04:00	2
18507	kshannon	2023-07-20	19:18:00	1
18508	kshannon	2023-07-20	19:44:00	2
18509	kshannon	2023-07-20	19:46:00	1
18510	kshannon	2023-07-20	20:18:00	2
18511	kshannon	2023-07-25	17:22:00	1
18512	kshannon	2023-07-25	17:52:00	2
18513	kshannon	2023-07-25	17:59:00	1
18514	kshannon	2023-07-25	18:32:00	2
18515	kshannon	2023-08-09	00:44:00	1
18516	kshannon	2023-08-09	01:10:00	2
18517	kshannon	2023-08-17	07:20:00	1
18518	kshannon	2023-08-17	07:47:00	2
18519	kshannon	2023-08-17	07:49:00	1
18520	kshannon	2023-08-17	08:35:00	2
18521	kshannon	2023-08-18	01:21:00	1
18522	kshannon	2023-08-18	01:57:00	2
18523	kshannon	2023-08-18	02:09:00	1
18524	kshannon	2023-08-18	02:48:00	2
18525	kshannon	2023-08-18	03:16:00	1
18526	kshannon	2023-08-18	03:39:00	2
18527	kshannon	2023-08-20	00:11:00	1
18528	kshannon	2023-08-20	01:06:00	2
18529	mgarner	2022-01-27	15:20:00	1
18530	mgarner	2022-01-27	16:14:00	2
18531	mgarner	2022-01-27	16:37:00	1
18532	mgarner	2022-01-27	17:23:00	2
18533	mgarner	2022-01-27	17:25:00	1
18534	mgarner	2022-01-27	18:21:00	2
18535	mgarner	2022-02-11	17:30:00	1
18536	mgarner	2022-02-11	18:04:00	2
18537	mgarner	2022-02-12	09:53:00	1
18538	mgarner	2022-02-12	10:51:00	2
18539	mgarner	2022-02-20	06:57:00	1
18540	mgarner	2022-02-20	07:55:00	2
18541	mgarner	2022-02-20	08:05:00	1
18542	mgarner	2022-02-20	09:00:00	2
18543	mgarner	2022-02-20	09:21:00	1
18544	mgarner	2022-02-20	10:12:00	2
18545	mgarner	2022-02-28	04:10:00	1
18546	mgarner	2022-02-28	04:52:00	2
18547	mgarner	2022-03-01	02:24:00	1
18548	mgarner	2022-03-01	02:47:00	2
18549	mgarner	2022-03-01	03:01:00	1
18550	mgarner	2022-03-01	03:44:00	2
18551	mgarner	2022-03-01	04:03:00	1
18552	mgarner	2022-03-01	04:48:00	2
18553	mgarner	2022-03-02	14:37:00	1
18554	mgarner	2022-03-02	15:29:00	2
18555	mgarner	2022-03-02	15:30:00	1
18556	mgarner	2022-03-02	16:07:00	2
18557	mgarner	2022-03-02	16:20:00	1
18558	mgarner	2022-03-02	17:08:00	2
18559	mgarner	2022-03-06	13:58:00	1
18560	mgarner	2022-03-06	14:27:00	2
18561	mgarner	2022-03-06	14:28:00	1
18562	mgarner	2022-03-06	15:16:00	2
18563	mgarner	2022-03-08	10:26:00	1
18564	mgarner	2022-03-08	11:09:00	2
18565	mgarner	2022-03-12	18:56:00	1
18566	mgarner	2022-03-12	19:46:00	2
18567	mgarner	2022-03-12	20:06:00	1
18568	mgarner	2022-03-12	20:37:00	2
18569	mgarner	2022-03-16	13:36:00	1
18570	mgarner	2022-03-16	14:07:00	2
18571	mgarner	2022-03-28	01:30:00	1
18572	mgarner	2022-03-28	02:14:00	2
18573	mgarner	2022-03-28	02:42:00	1
18574	mgarner	2022-03-28	03:39:00	2
18575	mgarner	2022-03-30	09:39:00	1
18576	mgarner	2022-03-30	10:03:00	2
18577	mgarner	2022-03-30	10:08:00	1
18578	mgarner	2022-03-30	11:01:00	2
18579	mgarner	2022-04-19	12:06:00	1
18580	mgarner	2022-04-19	12:39:00	2
18581	mgarner	2022-04-19	12:54:00	1
18582	mgarner	2022-04-19	13:40:00	2
18583	mgarner	2022-04-19	14:08:00	1
18584	mgarner	2022-04-19	14:46:00	2
18585	mgarner	2022-04-24	04:47:00	1
18586	mgarner	2022-04-24	05:36:00	2
18587	mgarner	2022-04-24	05:38:00	1
18588	mgarner	2022-04-24	05:59:00	2
